StudentID,CohortTerm_x,RegistrationDate,Gender,BirthMonth,HSDip,HSDipYr,HSGPAUnwtd,HSGPAWtd,FirstGen,DualHSSummerEnroll,EnrollmentStatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,CumLoanAtEntry,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus,cohort term,Adjusted Gross Income,Parent Adjusted Gross Income,CohortTerm_y,Term,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA,Marital Status_Divorced,Marital Status_Married,Marital Status_Separated,Marital Status_Single,Father's Highest Grade Level_College,Father's Highest Grade Level_High School,Father's Highest Grade Level_Middle School,Father's Highest Grade Level_Unknown,Mother's Highest Grade Level_College,Mother's Highest Grade Level_High School,Mother's Highest Grade Level_Middle School,Mother's Highest Grade Level_Unknown,Housing_Off Campus,Housing_On Campus Housing,Housing_With Parent,Race
342755,1,20150610,1,2,1,-1,2.9,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,49646.0,1,3,1,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.32,3.51,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
351606,1,20160518,2,7,1,-1,4.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,0.0,51101.0,1,3,-2,-2,45.1101,-1.0,0,0,-2.0,-2,-1,6,1.55,2.69,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
325540,1,20140611,2,9,1,2014,3.2,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,32662.0,1,6,0,0,51.0999,-1.0,0,0,-2.0,-2,-1,6,3.7,3.43,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3
312908,1,20120807,1,11,1,2012,2.75,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,57012.0,1,3,0,0,50.0901,-1.0,0,0,-2.0,-2,-1,6,2.62,2.37,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,6
348118,1,20160406,2,7,1,-1,3.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,4659.0,1,3,0,-2,52.1401,-1.0,0,0,-2.0,-2,-1,6,4.0,3.91,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
328649,1,20140424,2,11,1,-1,2.3,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,64000.0,1,3,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,0.0,1.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
300325,1,20110418,1,3,1,2011,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,34533.0,1,3,0,0,54.0101,-1.0,0,0,-2.0,-2,-1,6,2.75,2.79,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
319468,1,20130711,1,10,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,38600.0,1,3,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,2.83,2.73,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
306250,1,20120724,2,7,1,2012,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,32829.0,1,6,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,1.7,2.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
342550,1,20150514,1,12,1,2014,2.09,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,15000.0,1,3,0,1,50.0903,-1.0,0,0,-2.0,-2,-1,6,1.09,1.95,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,7
357888,1,20160712,2,4,1,2016,2.55,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,21636.0,1,3,0,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,0.9,1.49,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,4
355626,1,20160526,2,8,1,2016,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,59150.0,1,6,0,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,2.24,1.72,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,3
331945,1,20140624,1,5,1,2012,2.31,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,0,1,4723.0,48561.0,1,3,-2,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,1.57,2.15,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
311625,1,20120509,2,1,1,2012,3.2,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,31750.0,1,3,0,0,50.0701,-1.0,0,0,-2.0,-2,-1,6,3.29,2.96,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
303179,1,20110711,2,2,1,2010,2.65,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,134661.0,1,3,1,1,43.0199,-1.0,0,0,-2.0,-2,-1,6,2.49,2.21,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
340283,1,20150320,2,4,1,2015,4.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,0.0,14183.0,1,6,-2,-2,23.0101,13.1202,0,0,-2.0,-2,-1,6,3.65,3.79,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
316748,1,20130708,2,7,1,2013,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,7023.0,19202.0,1,6,0,0,-1.0,-1.0,0,0,-2.0,-2,-1,6,4.0,3.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
306880,1,20120418,1,5,1,-1,2.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,46477.0,1,3,0,0,11.0101,-1.0,8,0,11.0101,-2,-1,6,3.36,3.39,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
355054,1,20160714,2,11,1,2016,2.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,0.0,1,3,1,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.0,2.92,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4
318157,1,20130624,1,9,1,2013,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,15944.0,1,3,0,0,11.0101,-1.0,8,0,11.0101,-2,-1,6,3.83,3.48,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
356270,1,20160621,2,4,1,2016,2.32,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,29773.0,1,3,0,-2,13.1209,-1.0,0,0,-2.0,-2,-1,6,3.67,2.8,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
330841,1,20140610,2,3,1,2014,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,28255.0,1,6,0,-2,40.0601,-1.0,0,0,-2.0,-2,-1,6,1.7,2.65,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
342677,1,20150317,2,4,1,-1,3.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,17700.0,1,3,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.64,3.67,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
330808,1,20140619,2,9,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,4322.0,0.0,1,3,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,2.92,2.66,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
80254,1,20110720,2,4,1,2002,2.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,12403.0,0.0,1,3,0,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,0.38,0.7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4
312957,1,20120717,2,10,1,2012,2.87,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,38860.0,1,3,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.14,3.34,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
323117,1,20130618,1,10,1,2013,3.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,26871.0,1,3,1,1,43.0199,-1.0,0,0,-2.0,-2,-1,6,0.9,1.36,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
327592,1,20140506,1,10,1,2014,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,14931.0,1,3,0,0,45.1101,-1.0,0,0,-2.0,-2,-1,6,3.12,2.56,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
346039,1,20150622,2,3,1,2015,2.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,3,1,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,0.8,0.4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,4
351758,1,20160526,1,5,1,-1,2.9,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,3118.0,1,6,0,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,2.0,2.46,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
308099,1,20120416,2,4,1,2012,2.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,15000.0,1,1,0,1,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.85,3.85,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
308506,1,20120806,2,11,1,2012,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,34835.0,1,6,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.5,2.76,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
310177,1,20120424,1,4,1,-1,3.49,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,38301.0,1,3,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,1.28,1.57,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
355875,1,20160714,2,5,1,2016,2.2,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,4697.0,28564.0,1,3,1,-2,40.0501,-1.0,0,0,-2.0,-2,-1,6,2.21,2.36,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
342126,1,20150618,2,8,1,2015,2.9,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,22946.0,1,3,0,0,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.22,3.31,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
355002,3,20160125,1,8,-1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,-1.0,-1.0,0,0,-2.0,-2,-1,6,2.0,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
328173,1,20140625,2,2,1,2014,2.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,3,1,0,42.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,4
308385,3,20111228,1,12,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,3.3,3.3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
306478,3,20111123,2,12,1,1971,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,27483.0,0.0,3,6,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,1.0,2.5,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
330481,1,20140527,2,8,1,2014,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,6,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,2.0,2.12,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,7
331439,1,20140701,1,8,1,-1,2.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,-62979.0,1,3,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.4,2.69,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
318028,3,20121214,2,1,-1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,51.0,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
350065,1,20160419,1,6,1,-1,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,4749.0,73324.0,1,3,-2,-2,9.0101,-1.0,0,0,-2.0,-2,-1,6,3.18,3.49,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
326054,1,20140616,2,11,1,2014,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,15426.0,1,3,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,3.78,3.55,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
320425,1,20130429,1,7,1,-1,3.2,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,0,0,1,0.0,9532.0,1,6,-2,0,11.0101,-1.0,8,0,11.0101,-2,-1,6,4.0,3.37,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
352119,1,20160524,1,2,1,-1,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,95583.0,1,6,0,-2,40.0801,-1.0,0,0,-2.0,-2,-1,6,3.5,2.14,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
328236,1,20140416,1,3,1,-1,3.5,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,19887.0,1,3,1,0,11.0101,-1.0,0,0,-2.0,-2,-1,6,0.98,1.28,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
326355,1,20140617,2,9,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,0.0,1,3,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.06,2.96,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3
340842,1,20150713,1,1,1,-1,3.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,216032.0,1,3,0,-2,9.0101,-1.0,0,0,-2.0,-2,-1,6,3.6,3.64,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,6
302735,1,20110621,2,6,1,2010,2.4,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,26002.0,1,6,0,0,52.0301,-1.0,0,0,-2.0,-2,-1,6,4.0,3.66,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
299873,3,20120113,2,10,1,2010,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,0.0,51668.0,3,6,0,0,5.0207,-1.0,0,0,-2.0,-2,-1,6,3.3,2.85,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4
326519,1,20140616,1,8,1,2014,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,20752.0,1,3,0,0,52.0301,-1.0,0,0,-2.0,-2,-1,6,3.72,3.46,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
343303,1,20150709,2,2,1,-1,3.07,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,51844.0,1,6,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.0,2.94,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
305941,3,20111115,2,3,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,3.25,3.25,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
302010,1,20110412,2,1,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,0.0,15000.0,1,1,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,1.07,1.07,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
353392,1,20160726,1,7,1,2016,2.27,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,17232.0,1,3,0,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,1.79,2.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,6
321705,1,20130503,2,9,1,2010,2.94,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,16496.0,1,3,0,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,1.78,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
300002,1,20110823,2,8,1,2011,2.61,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,31089.0,1,1,1,-2,13.1209,-1.0,0,0,-2.0,-2,-1,6,0.6,0.6,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
313171,1,20120702,1,11,1,2012,2.83,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,41470.0,1,3,0,0,52.0201,-1.0,8,0,52.0201,-2,-1,6,3.4,3.11,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
251167,1,20120628,2,9,1,2012,2.64,-1,-1,0,1,-2.0,-2.0,-2,2,1,1,0,0,1,0.0,142696.0,1,6,0,0,50.0701,-1.0,0,0,-2.0,-2,-1,6,3.3,3.6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,6
297231,1,20110623,1,1,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,0,1,1,0.0,13476.0,1,6,-2,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,1.3,3.35,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
330579,1,20140515,2,1,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,96675.0,1,3,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,2.23,2.32,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
310263,1,20120823,2,8,1,2012,3.8,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,0,1,0.0,0.0,1,3,-2,0,27.0101,-1.0,0,0,-2.0,-2,-1,6,1.65,2.96,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4
320193,1,20130624,1,2,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,0.0,24056.0,1,6,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.0,2.48,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,6
357619,1,20160727,1,12,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,0.0,15000.0,1,1,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,2.35,2.35,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
332238,1,20140709,2,6,1,2013,3.3,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,1,1,4999.0,75435.0,1,3,-2,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,1.81,3.15,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,6
344202,1,20150505,1,10,1,2015,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,43595.0,1,3,0,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,2.29,2.21,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
349574,1,20160629,2,1,1,2016,3.3,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,1,0,1,9963.0,26576.0,1,3,-2,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.18,3.21,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
358705,1,20160725,1,5,-1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,0.0,15000.0,1,1,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,3.87,3.87,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
346922,1,20150616,2,7,2,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,0.0,1,6,0,-2,40.0501,-1.0,0,0,-2.0,-2,-1,6,2.7,3.81,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,6
345431,1,20150520,2,10,1,2015,4.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,0,0,1,1,0.0,20000.0,1,3,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.51,3.72,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,6
303371,1,20140818,1,8,1,2011,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,39129.0,102613.0,1,3,0,0,13.1202,-1.0,0,0,-2.0,-2,-1,6,1.25,1.41,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
305994,1,20120627,1,5,1,2012,2.85,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,1,3288.0,18438.0,1,6,0,0,52.1401,-1.0,0,0,-2.0,-2,-1,6,2.85,3.13,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,3
26586,1,20120813,2,9,1,-1,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,41586.0,1,3,0,-2,50.0701,-1.0,0,0,-2.0,-2,-1,6,0.0,0.24,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,6
297069,1,20110630,1,9,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,16399.0,1,3,0,0,11.0101,-1.0,8,0,11.0101,-2,-1,6,3.35,3.45,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
319407,1,20130729,1,11,1,2013,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,51409.0,1,3,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,0.0,2.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
318489,3,20130104,1,2,1,2013,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,0,3,0.0,37593.0,3,3,-2,0,0.0,-1.0,0,0,-2.0,-2,-1,6,2.99,3.45,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,6
322519,1,20130709,2,2,1,2013,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,0,0,1,0.0,23632.0,1,3,-2,0,27.0101,-1.0,7,0,27.0101,-2,-1,6,3.32,3.43,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
302848,1,20110616,2,4,1,2011,2.7,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,75000.0,1,3,0,0,50.0701,-1.0,0,0,-2.0,-2,-1,6,3.9,3.42,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
316276,1,20130501,2,1,1,2013,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,0.0,107776.0,1,3,0,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,3.65,3.44,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
22011,1,20110613,2,4,1,2000,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,8845.0,0.0,1,6,0,0,42.0101,-1.0,0,0,-2.0,-2,-1,6,4.0,3.29,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
329649,1,20140616,2,5,1,2014,3.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,0.0,1,6,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.5,2.96,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
349566,1,20160614,2,5,1,2016,3.46,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,0,1,0.0,7342.0,1,3,0,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,2.4,2.06,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1
297403,1,20120719,2,6,1,2011,2.6,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,1120.0,1400.0,1,3,0,0,45.1101,-1.0,0,0,-2.0,-2,-1,6,0.0,1.52,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
340495,1,20140723,2,12,-1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,1,0.0,15000.0,1,1,-1,-1,-1.0,-1.0,0,0,-2.0,-2,-1,6,0.68,0.68,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
329155,1,20140609,1,3,1,2014,3.44,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,1,1,1,0.0,47147.0,1,3,0,-2,9.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,1.28,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,6
340450,3,20141120,2,7,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,3,7569.0,11341.0,3,3,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.48,3.5,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
330398,1,20140604,1,4,1,2014,2.1,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,0.0,7650.0,1,3,0,0,11.0101,-1.0,0,0,-2.0,-2,-1,6,0.25,2.52,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,4
302437,1,20110609,2,7,1,2002,3.94,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,1,30841.0,0.0,1,6,0,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,4.0,3.98,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
326603,3,20131114,1,8,-1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,0.0,15000.0,3,3,-1,-1,-1.0,-1.0,0,0,-2.0,-2,-1,6,2.7,2.7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
303749,1,20120425,2,5,1,2012,2.9,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,10229.0,14903.0,1,3,1,0,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,1.75,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
299583,1,20110518,2,4,1,2011,2.79,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,1,3650.0,63578.0,1,3,0,0,54.0101,-1.0,7,0,54.0101,-2,-1,6,3.33,2.99,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
300304,1,20110725,1,2,1,2010,3.13,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,1,0.0,40472.0,1,6,0,-2,9.0101,-1.0,7,0,9.0101,-2,-1,6,4.0,3.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
327184,3,20141216,2,1,1,2014,2.2,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,3,0.0,12453.0,3,3,0,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,2.99,2.98,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4
308607,1,20120507,2,3,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,1,0,1,0.0,13475.0,1,3,-2,0,52.0301,-1.0,0,0,-2.0,-2,-1,6,3.75,3.6,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
