StudentID,Dropout,CohortTerm_x,RegistrationDate,Gender,BirthMonth,HSDip,HSDipYr,HSGPAUnwtd,HSGPAWtd,FirstGen,DualHSSummerEnroll,EnrollmentStatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,CumLoanAtEntry,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus,cohort term,Adjusted Gross Income,Parent Adjusted Gross Income,CohortTerm_y,Term,CompleteDevMath,CompleteDevEnglish,Major1,Major2,Complete1,Complete2,CompleteCIP1,CompleteCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA,Marital Status_Divorced,Marital Status_Married,Marital Status_Separated,Marital Status_Single,Father's Highest Grade Level_College,Father's Highest Grade Level_High School,Father's Highest Grade Level_Middle School,Father's Highest Grade Level_Unknown,Mother's Highest Grade Level_College,Mother's Highest Grade Level_High School,Mother's Highest Grade Level_Middle School,Mother's Highest Grade Level_Unknown,Housing_Off Campus,Housing_On Campus Housing,Housing_With Parent,Race
329298,1,3,20150120,2,9,1,-1,-1.0,-1,-1,0,2,76.0,72.0,-1,2,0,0,0,0,3,36204.0,0.0,3,6,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,4.0,3.65,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
329460,0,3,20141021,2,6,1,-1,-1.0,-1,-1,0,2,89.0,89.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,6,-2,-2,51.3801,-1.0,8,0,51.3801,-2,-1,6,2.7,3.83,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
329468,0,3,20141113,2,9,1,-1,-1.0,-1,-1,0,2,113.0,79.0,-1,2,0,0,0,0,3,81117.0,0.0,3,6,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,3.3,3.88,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
329471,0,3,20141030,2,6,1,-1,-1.0,-1,-1,0,2,14.0,14.0,-1,2,0,0,0,0,3,9721.0,28948.0,3,6,-2,-2,51.3801,-1.0,8,0,51.3801,-2,-1,6,3.7,3.82,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,6
329498,0,3,20141215,2,2,1,-1,-1.0,-1,-1,0,2,116.5,86.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,6,-2,-2,51.3801,-1.0,8,0,51.3801,-2,-1,6,3.3,3.54,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
329750,0,3,20140116,1,12,1,2014,2.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,1,1,3,0.0,42694.0,3,6,0,0,54.0101,-1.0,0,0,-2.0,-2,-1,6,2.0,1.87,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
329846,0,3,20141026,1,7,1,-1,-1.0,-1,-1,0,2,70.0,96.0,-1,3,0,0,0,0,3,2768.0,12373.0,3,6,-2,-2,51.3801,-1.0,8,0,51.3801,-2,-1,6,3.58,3.55,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
329960,1,3,20140114,2,1,1,-1,-1.0,-1,-1,0,2,113.0,70.0,-1,0,0,0,0,0,3,0.0,0.0,3,3,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,2.9,3.18,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
329964,1,3,20141030,1,2,1,-1,-1.0,-1,-1,0,2,70.0,96.0,-1,0,0,0,1,0,3,91674.0,0.0,3,3,-2,-2,51.0999,-1.0,0,0,-2.0,-2,-1,6,3.03,3.02,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,4
329981,0,3,20141210,2,6,1,-1,-1.0,-1,-1,0,2,62.0,53.0,-1,0,0,0,0,0,3,20390.0,0.0,3,3,-2,-2,51.0,-1.0,0,0,-2.0,-2,-1,6,3.62,3.21,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
329991,0,3,20141114,2,6,1,2010,2.87,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,0.0,16450.0,3,3,0,0,45.1001,-1.0,0,0,-2.0,-2,-1,6,2.0,1.78,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,4
330035,0,3,20141026,2,12,1,-1,-1.0,-1,-1,0,2,129.0,79.0,-1,0,0,0,0,0,3,9005.0,56217.0,3,6,-2,-2,51.3801,-1.0,8,0,51.3801,-2,-1,6,4.0,3.91,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3
330044,0,3,20141021,2,10,1,-1,-1.0,-1,-1,0,2,60.0,42.0,-1,2,0,0,0,0,3,94473.0,0.0,3,6,-2,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
330056,0,3,20141021,2,12,1,-1,2.58,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,0.0,9532.0,3,3,0,0,23.0101,-1.0,0,0,-2.0,-2,-1,6,1.77,2.92,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
330078,1,3,20140123,2,9,1,2014,2.8,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,3,8922.0,8922.0,3,3,0,0,26.0101,-1.0,0,0,-2.0,-2,-1,6,1.0,0.69,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
330136,1,3,20141113,1,2,1,-1,2.76,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,2768.0,12373.0,3,3,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,2.0,2.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
330170,0,3,20141023,2,12,1,2014,3.2,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,0.0,37709.0,3,3,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,2.85,3.14,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
330219,1,3,20150105,2,12,1,-1,-1.0,-1,-1,0,2,83.0,49.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,6,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,3.7,3.85,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
330249,0,3,20140122,2,12,1,2014,2.9,-1,-1,0,1,-2.0,-2.0,-2,0,0,1,0,0,3,0.0,74590.0,3,3,-2,0,27.0101,-1.0,0,0,-2.0,-2,-1,6,3.6,3.62,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,3
330292,0,3,20150109,2,4,1,-1,-1.0,-1,-1,0,2,96.0,75.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,6,-2,-2,52.0801,-1.0,0,0,-2.0,-2,-1,6,3.88,3.57,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
330354,0,3,20150105,1,9,1,-1,-1.0,-1,-1,0,2,73.0,61.0,-1,2,0,0,0,0,3,20869.0,11053.0,3,6,-2,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,4.0,3.68,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
330385,1,3,20141111,2,7,1,2014,3.2,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,0.0,37375.0,3,3,0,1,0.0,-1.0,0,0,-2.0,-2,-1,6,0.0,0.49,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4
330444,0,3,20150106,2,4,1,-1,3.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,1,3,0.0,77772.0,3,3,0,-2,51.0,-1.0,0,0,-2.0,-2,-1,6,2.75,3.09,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,4
330639,0,3,20141210,2,6,1,-1,-1.0,-1,-1,0,2,88.0,65.0,-1,2,0,0,0,0,3,48954.0,0.0,3,6,-2,-2,52.0801,-1.0,0,0,-2.0,-2,-1,6,4.0,3.89,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
330650,0,3,20141216,2,2,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,3,0.0,340.0,3,6,0,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,2.7,2.94,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
330668,0,3,20150115,2,8,1,-1,-1.0,-1,-1,0,2,84.0,60.0,-1,0,0,0,0,0,3,8150.0,15069.0,3,3,-2,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.74,3.44,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
330807,1,3,20141121,1,2,1,2014,2.06,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,0.0,27742.0,3,3,0,1,0.0,-1.0,0,0,-2.0,-2,-1,6,2.2,1.37,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
330860,0,3,20141211,2,3,1,-1,-1.0,-1,-1,0,2,82.5,63.0,-1,2,0,0,0,0,3,15375.0,25554.0,3,6,-2,-2,13.1209,-1.0,0,0,-2.0,-2,-1,6,0.0,3.43,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4
330944,0,3,20150118,1,11,1,-1,-1.0,-1,-1,0,2,76.0,66.0,-1,2,0,0,1,0,3,2768.0,12373.0,3,6,-2,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,1.16,2.26,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
331040,1,3,20150112,2,4,1,-1,2.63,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,0.0,0.0,3,3,0,1,0.0,-1.0,0,0,-2.0,-2,-1,6,1.4,2.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,4
331232,1,3,20141111,1,11,1,-1,-1.0,-1,-1,0,2,112.0,63.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,3,-2,-2,43.0399,-1.0,0,0,-2.0,-2,-1,6,3.33,3.33,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
331238,1,3,20150106,2,12,1,2014,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,0.0,6430.0,3,3,1,0,13.1209,-1.0,0,0,-2.0,-2,-1,6,0.0,1.64,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
331344,0,3,20150113,1,9,1,-1,-1.0,-1,-1,0,2,107.0,66.0,-1,2,0,0,0,0,3,6552.0,0.0,3,3,-2,-2,11.0101,-1.0,0,0,-2.0,-2,-1,6,0.9,1.19,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3
331352,0,3,20150120,2,9,1,-1,-1.0,-1,-1,0,2,83.0,59.0,-1,2,0,0,0,0,3,0.0,0.0,3,6,-2,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,3.3,2.86,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,4
331414,1,3,20141110,2,5,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,2768.0,12373.0,3,3,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
331420,1,3,20141113,2,9,1,-1,-1.0,-1,-1,0,2,96.0,66.0,-1,2,0,0,1,0,3,9407.0,0.0,3,3,-2,-2,50.0701,-1.0,0,0,-2.0,-2,-1,6,2.6,2.32,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
331422,1,3,20141112,1,12,1,-1,-1.0,-1,-1,0,2,66.0,66.0,-1,2,0,0,0,0,3,88013.0,0.0,3,3,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,2.85,2.85,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4
331501,1,3,20140111,2,2,1,-1,-1.0,-1,-1,0,2,126.0,67.0,-1,0,0,0,0,0,3,131722.0,0.0,3,3,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,3.85,3.94,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3
331702,1,3,20141211,2,12,1,-1,-1.0,-1,-1,0,2,111.0,72.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,3,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
331742,0,3,20141125,2,2,1,-1,-1.0,-1,-1,0,2,110.0,93.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,6,-2,-2,51.3801,-1.0,8,0,51.3801,-2,-1,6,3.7,3.94,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
331746,1,3,20140115,1,8,1,-1,-1.0,-1,-1,0,2,73.0,66.0,-1,2,0,0,0,0,3,13628.0,154313.0,3,3,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,1.0,2.35,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
331753,1,3,20150126,2,10,1,-1,-1.0,-1,-1,0,2,127.0,79.0,-1,2,0,0,0,0,3,7920.0,0.0,3,3,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6
331772,0,3,20150115,2,3,1,-1,-1.0,-1,-1,0,2,114.0,96.0,-1,2,0,0,0,0,3,52491.0,0.0,3,6,-2,-2,51.3801,-1.0,8,0,51.3801,-2,-1,6,3.7,3.94,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,4
331826,0,3,20141223,1,3,1,-1,-1.0,-1,-1,0,2,65.0,56.0,-1,2,0,0,0,0,3,21984.0,0.0,3,3,-2,-2,52.0301,-1.0,8,0,52.0301,-2,-1,6,3.85,3.38,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
331851,0,3,20141023,1,8,1,-1,3.38,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,319.0,21936.0,3,3,0,0,11.0101,-1.0,0,0,-2.0,-2,-1,6,2.85,2.82,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
332060,1,3,20140129,1,9,1,-1,-1.0,-1,-1,0,2,136.5,96.0,-1,0,0,0,0,0,3,9781.0,0.0,3,6,-2,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,4.0,3.52,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,6
332242,0,3,20141215,2,11,1,-1,-1.0,-1,-1,0,2,115.0,66.0,-1,2,0,0,0,0,3,10596.0,10151.0,3,3,-2,-2,50.0701,-1.0,7,0,50.0701,-2,-1,6,4.0,3.35,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
332302,0,3,20141221,1,4,1,-1,-1.0,-1,-1,0,2,122.0,96.0,-1,0,0,0,0,0,3,2768.0,12373.0,3,3,-2,-2,50.0901,-1.0,0,0,-2.0,-2,-1,6,0.0,3.64,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
332316,0,3,20141114,2,11,1,-1,-1.0,-1,-1,0,2,95.0,95.0,-1,0,0,0,0,0,3,0.0,0.0,3,6,-2,-2,40.0501,-1.0,0,0,-2.0,-2,-1,6,4.0,3.79,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3
332376,1,3,20150115,1,2,1,-1,-1.0,-1,-1,0,2,22.0,13.0,-1,0,0,0,0,0,3,9001.0,0.0,3,3,-2,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,3.7,3.7,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6
332390,1,3,20140116,1,6,1,-1,-1.0,-1,-1,0,2,42.0,20.0,-1,0,0,0,0,0,3,11697.0,0.0,3,3,-2,-2,43.0203,-1.0,0,0,-2.0,-2,-1,6,0.83,1.65,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1
332418,1,3,20150108,2,6,1,-1,-1.0,-1,-1,0,2,69.0,65.0,-1,2,0,0,0,0,3,2099.0,66913.0,3,3,-2,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,6
340015,1,3,20141125,2,4,1,2014,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,2388.0,43763.0,3,6,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,2.7,1.46,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,6
340036,1,3,20141030,2,7,1,-1,-1.0,-1,-1,0,2,87.5,67.5,-1,0,0,0,0,0,3,21126.0,0.0,3,3,-2,-2,0.0,-1.0,0,0,-2.0,-2,-1,6,2.75,2.75,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,4
340090,0,3,20150106,2,9,1,-1,-1.0,-1,-1,0,2,73.0,65.0,-1,0,0,0,0,0,3,0.0,0.0,3,6,-2,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,2.8,2.47,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
340118,1,3,20141216,1,8,1,2002,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,32217.0,0.0,3,6,0,0,0.0,-1.0,0,0,-2.0,-2,-1,6,2.0,2.4,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
340130,1,3,20141021,2,7,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,0,0,0,3,2637.0,0.0,3,3,0,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
340147,1,3,20140128,2,9,1,-1,-1.0,-1,-1,0,2,144.0,71.0,-1,0,0,0,0,0,3,2768.0,12373.0,3,3,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,4.0,3.74,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
340454,0,3,20141021,2,3,1,-1,-1.0,-1,-1,0,2,70.0,70.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,3,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,3.7,3.8,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
340478,1,3,20141126,2,5,1,-1,-1.0,-1,-1,0,2,70.0,66.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,3,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,3.3,3.3,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
340492,1,3,20150107,2,9,1,-1,-1.0,-1,-1,0,2,12.0,12.0,-1,0,0,0,0,0,3,0.0,37148.0,3,3,-2,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,1.2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,6
340516,0,3,20140112,2,3,1,-1,-1.0,-1,-1,0,2,106.0,66.0,-1,2,0,0,0,0,3,16850.0,1673.0,3,6,-2,-2,45.1001,-1.0,0,0,-2.0,-2,-1,6,2.0,3.18,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
340523,1,3,20150115,2,5,1,-1,-1.0,-1,-1,0,2,75.0,59.0,-1,0,0,0,0,0,3,7039.0,11994.0,3,3,-2,-2,43.0199,-1.0,0,0,-2.0,-2,-1,6,0.9,0.9,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
340548,0,3,20141216,2,3,1,-1,-1.0,-1,-1,0,2,73.0,66.0,-1,0,0,0,0,0,3,2768.0,12373.0,3,6,-2,-2,43.0199,-1.0,8,0,43.0199,-2,-1,6,4.0,3.64,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
340551,1,3,20141210,2,8,1,-1,-1.0,-1,-1,0,2,50.0,34.0,-1,0,0,0,0,0,3,20687.0,0.0,3,3,-2,-2,5.0207,-1.0,0,0,-2.0,-2,-1,6,3.75,3.75,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4
340558,0,3,20141121,2,1,1,-1,-1.0,-1,-1,0,2,141.5,81.0,-1,2,0,0,0,0,3,42181.0,0.0,3,6,-2,-2,52.0301,-1.0,0,0,-2.0,-2,-1,6,2.3,2.23,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4
340587,1,3,20141022,1,4,1,2014,2.38,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,1,3,0.0,21386.0,3,3,0,0,52.0201,-1.0,0,0,-2.0,-2,-1,6,0.83,0.82,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1
340597,0,3,20141211,1,5,1,-1,-1.0,-1,-1,0,2,88.0,60.0,-1,2,0,0,0,0,3,4942.0,111939.0,3,6,-2,-2,50.0701,-1.0,0,0,-2.0,-2,-1,6,3.5,3.21,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
340655,1,3,20140115,1,8,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,0.0,60238.0,3,3,0,1,50.0701,-1.0,0,0,-2.0,-2,-1,6,1.2,1.35,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,7
340660,1,3,20141112,2,12,1,-1,-1.0,-1,-1,0,2,119.0,96.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,6,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
340661,1,3,20140124,2,4,1,-1,-1.0,-1,-1,0,2,128.0,60.0,-1,0,0,0,0,0,3,19298.0,44104.0,3,3,-2,-2,42.0101,-1.0,0,0,-2.0,-2,-1,6,0.0,1.35,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
340664,0,3,20141021,2,12,1,-1,-1.0,-1,-1,0,2,86.5,80.5,-1,0,0,0,0,0,3,2768.0,12373.0,3,6,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,4.0,2.9,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
340695,1,3,20141024,2,10,1,2004,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,1,1,0,0,3,15165.0,0.0,3,3,0,0,43.0199,-1.0,0,0,-2.0,-2,-1,6,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,4
340734,0,3,20150105,2,3,1,-1,-1.0,-1,-1,0,2,87.0,69.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,6,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,4.0,3.94,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
340752,0,3,20150113,2,6,1,-1,-1.0,-1,-1,0,2,77.0,66.0,-1,2,0,0,0,0,3,11364.0,27677.0,3,6,-2,-2,45.1101,43.0199,0,0,-2.0,-2,-1,6,4.0,3.09,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
340764,0,3,20150113,2,3,1,-1,-1.0,-1,-1,0,2,57.0,53.0,-1,2,0,0,1,0,3,68877.0,0.0,3,3,-2,-2,51.0,-1.0,8,0,51.0,-2,-1,6,0.0,3.66,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,6
340766,0,3,20141114,1,8,1,-1,-1.0,-1,-1,0,2,64.0,64.0,-1,2,0,0,0,0,3,0.0,26621.0,3,3,-2,-2,50.0701,-1.0,0,0,-2.0,-2,-1,6,3.56,3.23,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,7
340770,0,3,20141022,1,4,1,-1,-1.0,-1,-1,0,2,120.0,96.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,3,-2,-2,43.0203,-1.0,0,0,-2.0,-2,-1,6,4.0,3.95,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
340783,1,3,20150106,2,8,1,-1,-1.0,-1,-1,0,2,50.0,30.5,-1,0,0,0,0,0,3,20659.0,0.0,3,3,-2,-2,26.0101,-1.0,0,0,-2.0,-2,-1,6,3.0,3.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,4
340788,1,3,20141021,2,10,1,-1,-1.0,-1,-1,0,2,110.5,66.0,-1,0,0,0,0,0,3,2768.0,12373.0,3,6,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,3.7,3.86,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,3
340804,1,3,20141119,2,1,1,-1,-1.0,-1,-1,0,2,70.0,79.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,6,-2,-2,51.3801,-1.0,8,0,51.3801,-2,-1,6,3.7,3.71,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
340813,1,3,20140124,2,4,1,-1,-1.0,-1,-1,0,2,65.0,65.0,-1,0,0,0,0,0,3,0.0,0.0,3,3,-2,-2,40.0501,-1.0,0,0,-2.0,-2,-1,6,3.24,3.24,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3
340826,1,3,20150105,2,11,1,-1,-1.0,-1,-1,0,2,97.0,85.0,-1,0,0,0,0,0,3,9733.0,0.0,3,6,-2,-2,45.1101,-1.0,0,0,-2.0,-2,-1,6,4.0,2.86,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,4
340844,1,3,20150105,2,11,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,2768.0,12373.0,3,3,-1,-1,-1.0,-1.0,0,0,-2.0,-2,-1,6,4.0,4.0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
340853,0,3,20141030,1,4,1,-1,-1.0,-1,-1,0,2,63.0,32.0,-1,0,0,0,0,0,3,33893.0,0.0,3,6,-2,-2,27.0101,-1.0,0,0,-2.0,-2,-1,6,1.0,2.28,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
340863,0,3,20141114,1,5,1,-1,-1.0,-1,-1,0,2,122.0,96.0,-1,3,0,0,0,0,3,31205.0,0.0,3,3,-2,-2,45.0601,13.1202,0,0,-2.0,-2,-1,6,3.85,3.24,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
340894,0,3,20141022,1,12,1,-1,-1.0,-1,-1,0,1,-2.0,-2.0,-2,0,-1,-1,0,0,3,2768.0,12373.0,3,6,-1,-1,0.0,-1.0,0,0,-2.0,-2,-1,6,3.0,3.62,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,6
340905,0,3,20141125,1,7,1,-1,-1.0,-1,-1,0,2,97.0,89.0,-1,0,0,0,0,0,3,32252.0,0.0,3,6,-2,-2,52.0201,-1.0,0,0,-2.0,-2,-1,6,3.5,3.6,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,6
340920,1,3,20141118,1,3,1,-1,-1.0,-1,-1,0,2,68.0,65.0,-1,2,0,0,0,0,3,23448.0,0.0,3,6,-2,-2,45.1101,-1.0,0,0,-2.0,-2,-1,6,4.0,3.01,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
340931,0,3,20141215,1,8,1,-1,-1.0,-1,-1,0,2,81.0,66.0,-1,0,0,0,0,0,3,0.0,0.0,3,6,-2,-2,45.1001,-1.0,0,0,-2.0,-2,-1,6,3.3,3.73,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,4
340962,1,3,20150115,2,8,1,-1,-1.0,-1,-1,0,2,65.0,65.0,-1,2,0,0,0,0,3,3313.0,114426.0,3,6,-2,-2,23.0101,-1.0,0,0,-2.0,-2,-1,6,3.7,3.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1
340963,1,3,20150112,1,8,1,-1,-1.0,-1,-1,0,2,78.0,41.0,-1,0,0,0,0,0,3,19699.0,0.0,3,3,-2,-2,51.3801,-1.0,0,0,-2.0,-2,-1,6,3.5,3.52,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
340971,0,3,20141218,2,5,1,-1,-1.0,-1,-1,0,2,82.0,66.0,-1,2,0,0,0,0,3,2768.0,12373.0,3,3,-2,-2,13.1209,-1.0,0,0,-2.0,-2,-1,6,4.0,3.43,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
